,home_team,away_team,home_shots_prop,away_shots_prop,home_corsi_prop,away_corsi_prop,home_fenwick_prop,away_fenwick_prop,home_penalties_prop,away_penalties_prop,home_hits_prop,away_hits_prop,home_takeaways_prop,away_takeaways_prop,game_end
349,Seattle Kraken,Winnipeg Jets,0.40384615384615385,0.5769230769230769,0.4672131147540984,0.5245901639344263,0.39325842696629215,0.5955056179775281,0.5714285714285714,0.35714285714285715,0.5,0.475,0.6666666666666666,0.2777777777777778,away win
350,Ottawa Senators,New York Islanders,0.5135135135135135,0.47297297297297297,0.5343511450381679,0.4580152671755725,0.594059405940594,0.39603960396039606,0.36363636363636365,0.5454545454545454,0.35714285714285715,0.6190476190476191,0.4666666666666667,0.4666666666666667,away win
351,Calgary Flames,Los Angeles Kings,0.5,0.48333333333333334,0.46788990825688076,0.5229357798165137,0.4875,0.5,0.4444444444444444,0.4444444444444444,0.46808510638297873,0.5106382978723404,0.6153846153846154,0.3076923076923077,home win
352,Chicago Blackhawks,Carolina Hurricanes,0.45,0.5333333333333333,0.4583333333333333,0.53125,0.4155844155844156,0.5714285714285714,0.375,0.5,0.5789473684210527,0.3684210526315789,0.36363636363636365,0.5454545454545454,away win
353,Colorado Avalanche,St. Louis Blues,0.5402298850574713,0.4482758620689655,0.5319148936170213,0.46099290780141844,0.5714285714285714,0.42016806722689076,0.25,0.625,0.5,0.47058823529411764,0.5833333333333334,0.3333333333333333,away win
354,Tampa Bay Lightning,Dallas Stars,0.5352112676056338,0.4507042253521127,0.5041322314049587,0.48760330578512395,0.5368421052631579,0.45263157894736844,0.3,0.6,0.45,0.5375,0.5789473684210527,0.3684210526315789,home win
355,Montréal Canadiens,New Jersey Devils,0.3939393939393939,0.5909090909090909,0.44881889763779526,0.5433070866141733,0.4166666666666667,0.5714285714285714,0.4,0.4,0.6944444444444444,0.2777777777777778,0.4,0.5333333333333333,away win
356,Pittsburgh Penguins,Toronto Maple Leafs,0.5211267605633803,0.4647887323943662,0.47058823529411764,0.5220588235294118,0.5212765957446809,0.46808510638297873,0.2857142857142857,0.5714285714285714,0.6578947368421053,0.32894736842105265,0.5,0.42857142857142855,away win
357,Buffalo Sabres,Vancouver Canucks,0.49230769230769234,0.49230769230769234,0.49193548387096775,0.5,0.5164835164835165,0.4725274725274725,0.42857142857142855,0.42857142857142855,0.29411764705882354,0.6470588235294118,0.375,0.5625,away win
358,Florida Panthers,Washington Capitals,0.4942528735632184,0.4942528735632184,0.4583333333333333,0.5347222222222222,0.44144144144144143,0.5495495495495496,0.6666666666666666,0.2222222222222222,0.4791666666666667,0.5,0.6428571428571429,0.2857142857142857,home win
359,Columbus Blue Jackets,Philadelphia Flyers,0.4647887323943662,0.5211267605633803,0.4740740740740741,0.5185185185185185,0.42391304347826086,0.5652173913043478,0.5,0.3333333333333333,0.5483870967741935,0.43548387096774194,0.6153846153846154,0.3076923076923077,home win
360,Nashville Predators,Minnesota Wild,0.423728813559322,0.559322033898305,0.4491525423728814,0.5423728813559322,0.38202247191011235,0.6067415730337079,0.47058823529411764,0.47058823529411764,0.6515151515151515,0.3333333333333333,0.47058823529411764,0.47058823529411764,home win
361,Anaheim Ducks,Detroit Red Wings,0.46875,0.515625,0.47058823529411764,0.5220588235294118,0.5104166666666666,0.4791666666666667,0.4,0.5,0.4594594594594595,0.5135135135135135,0.4444444444444444,0.4444444444444444,home win
362,Vegas Golden Knights,San Jose Sharks,0.4642857142857143,0.5178571428571429,0.5446428571428571,0.44642857142857145,0.5,0.4868421052631579,0.3333333333333333,0.5,0.42857142857142855,0.5555555555555556,0.4117647058823529,0.5294117647058824,away win
363,Ottawa Senators,Buffalo Sabres,0.5633802816901409,0.4225352112676056,0.5882352941176471,0.40336134453781514,0.5604395604395604,0.42857142857142855,0.5,0.4375,0.7105263157894737,0.2631578947368421,0.38461538461538464,0.5384615384615384,home win
364,Chicago Blackhawks,St. Louis Blues,0.42857142857142855,0.5555555555555556,0.42990654205607476,0.5607476635514018,0.4625,0.525,0.3333333333333333,0.5,0.47619047619047616,0.47619047619047616,0.47058823529411764,0.47058823529411764,away win
365,Edmonton Oilers,Los Angeles Kings,0.4107142857142857,0.5714285714285714,0.3669724770642202,0.6238532110091743,0.4444444444444444,0.5416666666666666,0.5555555555555556,0.3333333333333333,0.582089552238806,0.40298507462686567,0.46153846153846156,0.46153846153846156,away win
366,Tampa Bay Lightning,Calgary Flames,0.36923076923076925,0.6153846153846154,0.45901639344262296,0.5327868852459017,0.4111111111111111,0.5777777777777777,0.5,0.375,0.41975308641975306,0.5679012345679012,0.5777777777777777,0.4,home win
367,Carolina Hurricanes,Colorado Avalanche,0.75,0.234375,0.6608695652173913,0.33043478260869563,0.7391304347826086,0.25,0.4,0.5,0.3829787234042553,0.5957446808510638,0.7142857142857143,0.25,away win
368,Florida Panthers,Dallas Stars,0.5945945945945946,0.3918918918918919,0.5555555555555556,0.4365079365079365,0.574468085106383,0.4148936170212766,0.4166666666666667,0.5,0.6666666666666666,0.3111111111111111,0.4,0.5,away win
369,Columbus Blue Jackets,Montréal Canadiens,0.4027777777777778,0.5833333333333334,0.46153846153846156,0.5307692307692308,0.4329896907216495,0.5567010309278351,0.5,0.375,0.6666666666666666,0.2962962962962963,0.6666666666666666,0.26666666666666666,home win
370,Toronto Maple Leafs,New Jersey Devils,0.4426229508196721,0.5409836065573771,0.4375,0.5535714285714286,0.4457831325301205,0.5421686746987951,0.25,0.625,0.42592592592592593,0.5555555555555556,0.5714285714285714,0.38095238095238093,away win
371,Boston Bruins,Philadelphia Flyers,0.5714285714285714,0.4107142857142857,0.5087719298245614,0.4824561403508772,0.5764705882352941,0.4117647058823529,0.4444444444444444,0.4444444444444444,0.4489795918367347,0.5306122448979592,0.6666666666666666,0.2222222222222222,home win
372,Winnipeg Jets,Anaheim Ducks,0.5,0.484375,0.49107142857142855,0.5,0.5176470588235295,0.47058823529411764,0.4444444444444444,0.4444444444444444,0.6296296296296297,0.3333333333333333,0.46153846153846156,0.46153846153846156,home win
373,Nashville Predators,New York Islanders,0.47692307692307695,0.5076923076923077,0.5275590551181102,0.4645669291338583,0.4639175257731959,0.5257731958762887,0.4444444444444444,0.4444444444444444,0.32142857142857145,0.6607142857142857,0.4444444444444444,0.5,home win
374,Minnesota Wild,Pittsburgh Penguins,0.4107142857142857,0.5714285714285714,0.4722222222222222,0.5185185185185185,0.4375,0.55,0.5555555555555556,0.3333333333333333,0.5272727272727272,0.45454545454545453,0.5454545454545454,0.36363636363636365,away win
375,St. Louis Blues,Washington Capitals,0.32558139534883723,0.6627906976744186,0.3958333333333333,0.5972222222222222,0.3474576271186441,0.6440677966101694,0.4444444444444444,0.4444444444444444,0.4375,0.53125,0.6,0.3333333333333333,home win
376,Vegas Golden Knights,Arizona Coyotes,0.5909090909090909,0.3939393939393939,0.5811965811965812,0.41025641025641024,0.5730337078651685,0.4157303370786517,0.4166666666666667,0.5,0.43859649122807015,0.543859649122807,0.6666666666666666,0.25,home win
377,Seattle Kraken,New York Rangers,0.5079365079365079,0.47619047619047616,0.5630252100840336,0.42857142857142855,0.5520833333333334,0.4375,0.4444444444444444,0.4444444444444444,0.46808510638297873,0.5106382978723404,0.5625,0.375,home win
378,San Jose Sharks,Detroit Red Wings,0.5319148936170213,0.44680851063829785,0.514018691588785,0.4766355140186916,0.56,0.4266666666666667,0.6,0.2,0.375,0.6,0.5294117647058824,0.4117647058823529,away win
379,Vancouver Canucks,Los Angeles Kings,0.390625,0.59375,0.391304347826087,0.6,0.39080459770114945,0.5977011494252874,0.3333333333333333,0.5,0.6666666666666666,0.3111111111111111,0.6,0.2,home win
380,Ottawa Senators,New Jersey Devils,0.4126984126984127,0.5714285714285714,0.45535714285714285,0.5357142857142857,0.43820224719101125,0.550561797752809,0.5714285714285714,0.2857142857142857,0.6065573770491803,0.3770491803278688,0.4,0.5,away win
381,Florida Panthers,Calgary Flames,0.49382716049382713,0.49382716049382713,0.4744525547445255,0.5182481751824818,0.48148148148148145,0.5092592592592593,0.45454545454545453,0.45454545454545453,0.3333333333333333,0.6470588235294118,0.5625,0.375,away win
382,Winnipeg Jets,Pittsburgh Penguins,0.49230769230769234,0.49230769230769234,0.5132743362831859,0.4778761061946903,0.5051546391752577,0.4845360824742268,0.4,0.4,0.5306122448979592,0.4489795918367347,0.6521739130434783,0.30434782608695654,away win
383,Toronto Maple Leafs,Buffalo Sabres,0.4067796610169492,0.576271186440678,0.4811320754716981,0.5094339622641509,0.42105263157894735,0.5657894736842105,0.6,0.3,0.5245901639344263,0.45901639344262296,0.5789473684210527,0.3684210526315789,home win
384,Boston Bruins,Chicago Blackhawks,0.6935483870967742,0.2903225806451613,0.6822429906542056,0.308411214953271,0.7241379310344828,0.26436781609195403,0.42857142857142855,0.42857142857142855,0.4,0.575,0.45454545454545453,0.5,home win
385,Washington Capitals,Colorado Avalanche,0.5161290322580645,0.46774193548387094,0.464,0.528,0.45555555555555555,0.5333333333333333,0.5,0.3333333333333333,0.5,0.4782608695652174,0.6153846153846154,0.34615384615384615,away win
386,Columbus Blue Jackets,Detroit Red Wings,0.42424242424242425,0.5606060606060606,0.4827586206896552,0.5086206896551724,0.47191011235955055,0.5168539325842697,0.5,0.375,0.6470588235294118,0.3235294117647059,0.18181818181818182,0.7272727272727273,away win
387,Montréal Canadiens,Philadelphia Flyers,0.5151515151515151,0.4696969696969697,0.4857142857142857,0.5071428571428571,0.4857142857142857,0.5047619047619047,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.6458333333333334,0.4166666666666667,0.5,home win
388,St. Louis Blues,Anaheim Ducks,0.5074626865671642,0.47761194029850745,0.5135135135135135,0.4774774774774775,0.4567901234567901,0.5308641975308642,0.5454545454545454,0.36363636363636365,0.5588235294117647,0.4117647058823529,0.34782608695652173,0.6086956521739131,home win
389,Minnesota Wild,Carolina Hurricanes,0.4883720930232558,0.4883720930232558,0.5,0.49056603773584906,0.4594594594594595,0.527027027027027,0.5,0.3333333333333333,0.5111111111111111,0.4666666666666667,0.42857142857142855,0.42857142857142855,home win
390,Dallas Stars,New York Islanders,0.5384615384615384,0.4461538461538462,0.5470085470085471,0.4444444444444444,0.5465116279069767,0.4418604651162791,0.5555555555555556,0.3333333333333333,0.47058823529411764,0.5,0.4,0.5,home win
391,Nashville Predators,Tampa Bay Lightning,0.4444444444444444,0.5416666666666666,0.49586776859504134,0.49586776859504134,0.42696629213483145,0.5617977528089888,0.46153846153846156,0.46153846153846156,0.625,0.35714285714285715,0.7333333333333333,0.2,away win
392,Seattle Kraken,Los Angeles Kings,0.4915254237288136,0.4915254237288136,0.5575221238938053,0.4336283185840708,0.4878048780487805,0.5,0.2,0.6,0.4528301886792453,0.5283018867924528,0.5217391304347826,0.43478260869565216,home win
393,Edmonton Oilers,Vegas Golden Knights,0.39655172413793105,0.5862068965517241,0.4722222222222222,0.5185185185185185,0.4430379746835443,0.5443037974683544,0.5,0.375,0.5961538461538461,0.38461538461538464,0.5,0.45454545454545453,home win
394,San Jose Sharks,New York Rangers,0.34328358208955223,0.6417910447761194,0.4369747899159664,0.5546218487394958,0.37894736842105264,0.6105263157894737,0.6,0.2,0.36538461538461536,0.6153846153846154,0.5517241379310345,0.41379310344827586,away win
395,Columbus Blue Jackets,Florida Panthers,0.3108108108108108,0.6756756756756757,0.4666666666666667,0.5259259259259259,0.3333333333333333,0.6568627450980392,0.5,0.3333333333333333,0.66,0.32,0.625,0.25,home win
396,Chicago Blackhawks,Pittsburgh Penguins,0.5517241379310345,0.43103448275862066,0.5454545454545454,0.44545454545454544,0.5569620253164557,0.43037974683544306,0.3333333333333333,0.5555555555555556,0.5348837209302325,0.4418604651162791,0.46153846153846156,0.46153846153846156,away win
397,Tampa Bay Lightning,Boston Bruins,0.5384615384615384,0.4461538461538462,0.5918367346938775,0.3979591836734694,0.5853658536585366,0.4024390243902439,0.5,0.375,0.6056338028169014,0.38028169014084506,0.5806451612903226,0.3870967741935484,away win
398,Philadelphia Flyers,Calgary Flames,0.44642857142857145,0.5357142857142857,0.42592592592592593,0.5648148148148148,0.4246575342465753,0.5616438356164384,0.4,0.5,0.5535714285714286,0.42857142857142855,0.5,0.42857142857142855,away win
399,New Jersey Devils,Edmonton Oilers,0.4745762711864407,0.5084745762711864,0.5130434782608696,0.4782608695652174,0.5274725274725275,0.46153846153846156,0.5,0.375,0.5128205128205128,0.46153846153846156,0.5,0.25,home win
400,Winnipeg Jets,Carolina Hurricanes,0.45098039215686275,0.5294117647058824,0.453781512605042,0.5378151260504201,0.37777777777777777,0.6111111111111112,0.3333333333333333,0.5,0.45714285714285713,0.5142857142857142,0.6428571428571429,0.2857142857142857,home win
401,Toronto Maple Leafs,New York Islanders,0.5614035087719298,0.42105263157894735,0.5229357798165137,0.46788990825688076,0.5454545454545454,0.4431818181818182,0.4,0.5,0.2876712328767123,0.6986301369863014,0.5,0.45,away win
402,St. Louis Blues,Anaheim Ducks,0.48214285714285715,0.5,0.48,0.51,0.4931506849315068,0.4931506849315068,0.3333333333333333,0.5,0.6216216216216216,0.35135135135135137,0.47368421052631576,0.47368421052631576,home win
403,Nashville Predators,Arizona Coyotes,0.5977011494252874,0.39080459770114945,0.5703703703703704,0.4222222222222222,0.6017699115044248,0.3893805309734513,0.2857142857142857,0.6428571428571429,0.4067796610169492,0.576271186440678,0.5555555555555556,0.3888888888888889,home win
404,Dallas Stars,Colorado Avalanche,0.40625,0.578125,0.4098360655737705,0.5819672131147541,0.38823529411764707,0.6,0.7272727272727273,0.18181818181818182,0.5,0.47058823529411764,0.7142857142857143,0.21428571428571427,away win
405,San Jose Sharks,Ottawa Senators,0.44285714285714284,0.5428571428571428,0.46774193548387094,0.5241935483870968,0.46153846153846156,0.5274725274725275,0.375,0.5,0.36,0.62,0.56,0.4,home win
406,Vancouver Canucks,Vegas Golden Knights,0.4264705882352941,0.5588235294117647,0.43636363636363634,0.5545454545454546,0.43373493975903615,0.5542168674698795,0.3333333333333333,0.3333333333333333,0.625,0.35,0.26666666666666666,0.6666666666666666,away win
407,Montréal Canadiens,Buffalo Sabres,0.44285714285714284,0.5428571428571428,0.5086206896551724,0.4827586206896552,0.4470588235294118,0.5411764705882353,0.4117647058823529,0.5294117647058824,0.5555555555555556,0.4166666666666667,0.35294117647058826,0.5882352941176471,away win
408,Los Angeles Kings,New York Rangers,0.59375,0.390625,0.5688073394495413,0.42201834862385323,0.5657894736842105,0.42105263157894735,0.25,0.5,0.391304347826087,0.5942028985507246,0.7,0.2,away win
409,Minnesota Wild,Winnipeg Jets,0.5652173913043478,0.42028985507246375,0.5603448275862069,0.43103448275862066,0.5465116279069767,0.4418604651162791,0.35714285714285715,0.5714285714285714,0.6428571428571429,0.3333333333333333,0.6363636363636364,0.2727272727272727,home win
410,Carolina Hurricanes,Arizona Coyotes,0.5625,0.421875,0.5078125,0.484375,0.6206896551724138,0.367816091954023,0.4,0.5,0.4117647058823529,0.5686274509803921,0.5384615384615384,0.38461538461538464,away win
411,Florida Panthers,Boston Bruins,0.43661971830985913,0.5492957746478874,0.5042016806722689,0.48739495798319327,0.4666666666666667,0.5222222222222223,0.3333333333333333,0.5833333333333334,0.56,0.42,0.7647058823529411,0.17647058823529413,home win
412,Pittsburgh Penguins,Calgary Flames,0.5308641975308642,0.4567901234567901,0.4857142857142857,0.5071428571428571,0.5188679245283019,0.4716981132075472,0.42857142857142855,0.42857142857142855,0.48148148148148145,0.5061728395061729,0.5,0.45454545454545453,home win
413,Columbus Blue Jackets,Montréal Canadiens,0.5081967213114754,0.47540983606557374,0.48672566371681414,0.504424778761062,0.5256410256410257,0.46153846153846156,0.4444444444444444,0.4444444444444444,0.5172413793103449,0.4482758620689655,0.5555555555555556,0.3333333333333333,away win
414,Buffalo Sabres,St. Louis Blues,0.463768115942029,0.5217391304347826,0.4957983193277311,0.4957983193277311,0.49473684210526314,0.49473684210526314,0.4444444444444444,0.4444444444444444,0.35714285714285715,0.6190476190476191,0.6428571428571429,0.2857142857142857,home win
415,New Jersey Devils,Toronto Maple Leafs,0.625,0.35714285714285715,0.543859649122807,0.4473684210526316,0.6219512195121951,0.36585365853658536,0.5,0.375,0.6,0.36,0.2222222222222222,0.6666666666666666,away win
416,Detroit Red Wings,Nashville Predators,0.5178571428571429,0.4642857142857143,0.5486725663716814,0.4424778761061947,0.48148148148148145,0.5061728395061729,0.5,0.3333333333333333,0.6041666666666666,0.375,0.6923076923076923,0.23076923076923078,home win
417,New York Islanders,Edmonton Oilers,0.38271604938271603,0.6049382716049383,0.4166666666666667,0.575,0.3711340206185567,0.6185567010309279,0.625,0.25,0.5263157894736842,0.4473684210526316,0.6,0.3,home win
418,Washington Capitals,Philadelphia Flyers,0.5714285714285714,0.4107142857142857,0.5289256198347108,0.4628099173553719,0.5647058823529412,0.4235294117647059,0.5,0.375,0.45454545454545453,0.5303030303030303,0.6875,0.25,home win
419,Dallas Stars,Chicago Blackhawks,0.5492957746478874,0.43661971830985913,0.47058823529411764,0.5220588235294118,0.5483870967741935,0.44086021505376344,0.42857142857142855,0.42857142857142855,0.6216216216216216,0.35135135135135137,0.5882352941176471,0.35294117647058826,home win
420,Anaheim Ducks,New York Rangers,0.3333333333333333,0.6515151515151515,0.4409448818897638,0.5511811023622047,0.3711340206185567,0.6185567010309279,0.5,0.375,0.45,0.525,0.4117647058823529,0.5294117647058824,home win
421,Vegas Golden Knights,Ottawa Senators,0.4675324675324675,0.5194805194805194,0.49295774647887325,0.5,0.4339622641509434,0.5566037735849056,0.2857142857142857,0.5714285714285714,0.2753623188405797,0.7101449275362319,0.38461538461538464,0.5769230769230769,home win
422,Seattle Kraken,San Jose Sharks,0.5,0.48148148148148145,0.46788990825688076,0.5229357798165137,0.47368421052631576,0.5131578947368421,0.375,0.5,0.4594594594594595,0.5135135135135135,0.6923076923076923,0.23076923076923078,home win
423,Colorado Avalanche,Vancouver Canucks,0.5806451612903226,0.4032258064516129,0.5420560747663551,0.4485981308411215,0.6049382716049383,0.38271604938271603,0.45454545454545453,0.45454545454545453,0.48,0.48,0.4,0.5333333333333333,away win
424,Boston Bruins,Carolina Hurricanes,0.5256410256410257,0.46153846153846156,0.47368421052631576,0.5175438596491229,0.5257731958762887,0.4639175257731959,0.4166666666666667,0.5,0.4716981132075472,0.5094339622641509,0.3684210526315789,0.5789473684210527,home win
425,Chicago Blackhawks,Montréal Canadiens,0.5645161290322581,0.41935483870967744,0.5087719298245614,0.4824561403508772,0.5287356321839081,0.45977011494252873,0.2857142857142857,0.5714285714285714,0.6216216216216216,0.35135135135135137,0.5357142857142857,0.42857142857142855,away win
426,Minnesota Wild,Toronto Maple Leafs,0.49122807017543857,0.49122807017543857,0.45535714285714285,0.5357142857142857,0.5125,0.475,0.5,0.3333333333333333,0.6285714285714286,0.34285714285714286,0.6666666666666666,0.26666666666666666,away win
427,Washington Capitals,Calgary Flames,0.43103448275862066,0.5517241379310345,0.4827586206896552,0.5086206896551724,0.47560975609756095,0.5121951219512195,0.4,0.4,0.5538461538461539,0.4307692307692308,0.6521739130434783,0.30434782608695654,home win
428,Anaheim Ducks,Ottawa Senators,0.48484848484848486,0.5,0.46875,0.5234375,0.4574468085106383,0.5319148936170213,0.5294117647058824,0.4117647058823529,0.5555555555555556,0.4074074074074074,0.4444444444444444,0.4444444444444444,away win
429,Philadelphia Flyers,Pittsburgh Penguins,0.5,0.48333333333333334,0.5504587155963303,0.44036697247706424,0.4935064935064935,0.4935064935064935,0.5,0.4166666666666667,0.5915492957746479,0.39436619718309857,0.6923076923076923,0.23076923076923078,away win
430,Vegas Golden Knights,Seattle Kraken,0.43137254901960786,0.5490196078431373,0.5,0.49074074074074076,0.43478260869565216,0.5507246376811594,0.5,0.25,0.4827586206896552,0.5,0.3793103448275862,0.5862068965517241,away win
431,Detroit Red Wings,Arizona Coyotes,0.5909090909090909,0.3939393939393939,0.5528455284552846,0.43902439024390244,0.5728155339805825,0.4174757281553398,0.46153846153846156,0.46153846153846156,0.40476190476190477,0.5714285714285714,0.3333333333333333,0.5,home win
432,Columbus Blue Jackets,New York Islanders,0.5098039215686274,0.47058823529411764,0.5263157894736842,0.4649122807017544,0.4936708860759494,0.4936708860759494,0.46153846153846156,0.46153846153846156,0.54,0.44,0.42857142857142855,0.5,away win
433,Buffalo Sabres,New Jersey Devils,0.43037974683544306,0.5569620253164557,0.45864661654135336,0.5338345864661654,0.43,0.56,0.3333333333333333,0.3333333333333333,0.5897435897435898,0.38461538461538464,0.5555555555555556,0.3888888888888889,away win
434,Tampa Bay Lightning,St. Louis Blues,0.4909090909090909,0.4909090909090909,0.5660377358490566,0.42452830188679247,0.55,0.4375,0.5,0.4,0.5454545454545454,0.4393939393939394,0.5277777777777778,0.4444444444444444,home win
435,Dallas Stars,Winnipeg Jets,0.5857142857142857,0.4,0.5772357723577236,0.4146341463414634,0.6063829787234043,0.3829787234042553,0.3,0.6,0.5,0.4791666666666667,0.42857142857142855,0.5,away win
436,San Jose Sharks,Los Angeles Kings,0.5081967213114754,0.47540983606557374,0.49606299212598426,0.49606299212598426,0.5340909090909091,0.45454545454545453,0.3333333333333333,0.5,0.5714285714285714,0.4107142857142857,0.5428571428571428,0.42857142857142855,away win
437,New York Rangers,Edmonton Oilers,0.4107142857142857,0.5714285714285714,0.375,0.6153846153846154,0.3253012048192771,0.6626506024096386,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.4358974358974359,0.6428571428571429,0.2857142857142857,away win
438,Carolina Hurricanes,Calgary Flames,0.6111111111111112,0.37037037037037035,0.5625,0.42857142857142855,0.5955056179775281,0.39325842696629215,0.4444444444444444,0.4444444444444444,0.39622641509433965,0.5849056603773585,0.5263157894736842,0.42105263157894735,home win
439,Florida Panthers,St. Louis Blues,0.49333333333333335,0.49333333333333335,0.5462962962962963,0.4444444444444444,0.5172413793103449,0.47126436781609193,0.5454545454545454,0.36363636363636365,0.4358974358974359,0.5384615384615384,0.7741935483870968,0.1935483870967742,away win
440,Pittsburgh Penguins,Toronto Maple Leafs,0.38235294117647056,0.6029411764705882,0.45132743362831856,0.5398230088495575,0.4318181818181818,0.5568181818181818,0.5,0.3333333333333333,0.7037037037037037,0.2839506172839506,0.42857142857142855,0.5238095238095238,away win
441,New Jersey Devils,Washington Capitals,0.4264705882352941,0.5588235294117647,0.5,0.49166666666666664,0.37777777777777777,0.6111111111111112,0.5,0.4,0.4782608695652174,0.4782608695652174,0.631578947368421,0.3157894736842105,home win
442,New York Islanders,Philadelphia Flyers,0.4423076923076923,0.5384615384615384,0.45544554455445546,0.5346534653465347,0.4430379746835443,0.5443037974683544,0.4,0.5333333333333333,0.5,0.4807692307692308,0.5,0.4,home win
443,Colorado Avalanche,Dallas Stars,0.45569620253164556,0.5316455696202531,0.4732142857142857,0.5178571428571429,0.449438202247191,0.5393258426966292,0.42857142857142855,0.5,0.5142857142857142,0.4714285714285714,0.625,0.25,home win
444,Vegas Golden Knights,Vancouver Canucks,0.421875,0.5625,0.47619047619047616,0.5158730158730159,0.46236559139784944,0.5268817204301075,0.5,0.42857142857142855,0.5540540540540541,0.43243243243243246,0.42105263157894735,0.5263157894736842,away win
445,Minnesota Wild,Arizona Coyotes,0.5471698113207547,0.4339622641509434,0.4845360824742268,0.5051546391752577,0.5352112676056338,0.4507042253521127,0.4,0.5,0.5945945945945946,0.3783783783783784,0.4375,0.5,home win
446,Chicago Blackhawks,Winnipeg Jets,0.35714285714285715,0.6285714285714286,0.48672566371681414,0.504424778761062,0.4431818181818182,0.5454545454545454,0.5454545454545454,0.36363636363636365,0.5813953488372093,0.3953488372093023,0.6,0.3,away win
447,Anaheim Ducks,Seattle Kraken,0.5272727272727272,0.45454545454545453,0.5288461538461539,0.46153846153846156,0.5679012345679012,0.41975308641975306,0.2857142857142857,0.5714285714285714,0.45,0.525,0.4375,0.5,away win
448,San Jose Sharks,Vancouver Canucks,0.625,0.35714285714285715,0.5736434108527132,0.4186046511627907,0.5402298850574713,0.4482758620689655,0.5,0.25,0.4727272727272727,0.509090909090909,0.5263157894736842,0.42105263157894735,away win
449,Los Angeles Kings,Ottawa Senators,0.40298507462686567,0.582089552238806,0.48120300751879697,0.5112781954887218,0.44680851063829785,0.5425531914893617,0.4,0.4,0.45714285714285713,0.5285714285714286,0.3333333333333333,0.5555555555555556,away win
450,New York Rangers,New Jersey Devils,0.4935064935064935,0.4935064935064935,0.49624060150375937,0.49624060150375937,0.514018691588785,0.4766355140186916,0.3333333333333333,0.5555555555555556,0.6486486486486487,0.32432432432432434,0.42857142857142855,0.5238095238095238,away win
451,Buffalo Sabres,Tampa Bay Lightning,0.5873015873015873,0.3968253968253968,0.5,0.49137931034482757,0.5051546391752577,0.4845360824742268,0.625,0.25,0.23529411764705882,0.7352941176470589,0.375,0.5625,away win
452,Detroit Red Wings,Toronto Maple Leafs,0.6285714285714286,0.35714285714285715,0.514018691588785,0.4766355140186916,0.6329113924050633,0.35443037974683544,0.3333333333333333,0.5,0.5681818181818182,0.4090909090909091,0.5,0.25,away win
453,Columbus Blue Jackets,Vegas Golden Knights,0.4520547945205479,0.5342465753424658,0.45255474452554745,0.5401459854014599,0.4444444444444444,0.5462962962962963,0.5714285714285714,0.2857142857142857,0.45161290322580644,0.5161290322580645,0.4166666666666667,0.5,away win
454,St. Louis Blues,Dallas Stars,0.4897959183673469,0.4897959183673469,0.5588235294117647,0.43137254901960786,0.4931506849315068,0.4931506849315068,0.4,0.4,0.5789473684210527,0.39473684210526316,0.4642857142857143,0.5,away win
455,Edmonton Oilers,Florida Panthers,0.5797101449275363,0.4057971014492754,0.5166666666666667,0.475,0.5578947368421052,0.43157894736842106,0.4,0.5,0.38636363636363635,0.5909090909090909,0.42857142857142855,0.5238095238095238,home win
456,Pittsburgh Penguins,Carolina Hurricanes,0.4444444444444444,0.5416666666666666,0.42735042735042733,0.5641025641025641,0.4157303370786517,0.5730337078651685,0.4,0.4,0.6712328767123288,0.3150684931506849,0.4074074074074074,0.5555555555555556,away win
457,Montréal Canadiens,San Jose Sharks,0.5283018867924528,0.4528301886792453,0.44036697247706424,0.5504587155963303,0.5416666666666666,0.4444444444444444,0.4166666666666667,0.5,0.4230769230769231,0.5384615384615384,0.6153846153846154,0.3076923076923077,away win
458,Boston Bruins,Tampa Bay Lightning,0.4727272727272727,0.509090909090909,0.51,0.48,0.4857142857142857,0.5,0.5,0.25,0.6190476190476191,0.35714285714285715,0.5882352941176471,0.35294117647058826,home win
459,Philadelphia Flyers,New York Islanders,0.5689655172413793,0.41379310344827586,0.5446428571428571,0.44642857142857145,0.5454545454545454,0.44155844155844154,0.5384615384615384,0.38461538461538464,0.5507246376811594,0.43478260869565216,0.26666666666666666,0.6666666666666666,home win
460,Nashville Predators,Anaheim Ducks,0.5324675324675324,0.45454545454545453,0.5378787878787878,0.45454545454545453,0.5684210526315789,0.42105263157894735,0.0,0.6666666666666666,0.5675675675675675,0.40540540540540543,0.5,0.45454545454545453,home win
461,Winnipeg Jets,Colorado Avalanche,0.359375,0.625,0.4563106796116505,0.5339805825242718,0.41975308641975306,0.5679012345679012,0.5,0.375,0.47368421052631576,0.5,0.5789473684210527,0.3684210526315789,home win
462,Calgary Flames,Florida Panthers,0.40350877192982454,0.5789473684210527,0.4766355140186916,0.514018691588785,0.4819277108433735,0.5060240963855421,0.46153846153846156,0.46153846153846156,0.48148148148148145,0.48148148148148145,0.6428571428571429,0.2857142857142857,home win
463,Vancouver Canucks,Washington Capitals,0.5245901639344263,0.45901639344262296,0.5142857142857142,0.47619047619047616,0.524390243902439,0.4634146341463415,0.2,0.6,0.5625,0.40625,0.2,0.7,away win
