,Unnamed: 0,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x,home_mean_y,away_mean_y,home_penalties,away_penalties,home_hits,away_hits,home_takeaways,away_takeaways
354,354,2022-11-16,2022020248,Tampa Bay Lightning,5,Dallas Stars,4,20222023,Final,38,32,59,61,51,43,-7.236686390532545,-12.955974842767295,-0.41420118343195267,1.0880503144654088,3,6,36,43,11,7
355,355,2022-11-16,2022020249,Montréal Canadiens,1,New Jersey Devils,5,20222023,Final,26,39,69,57,35,48,-8.889655172413793,-9.622222222222222,-0.5310344827586206,1.9333333333333333,2,2,25,10,6,8
356,356,2022-11-16,2022020251,Pittsburgh Penguins,2,Toronto Maple Leafs,5,20222023,Final,37,33,71,64,49,44,7.84472049689441,-1.7720588235294117,0.84472049689441,0.8897058823529411,2,4,50,25,7,6
357,357,2022-11-16,2022020252,Buffalo Sabres,4,Vancouver Canucks,5,20222023,Final,32,32,62,61,47,43,3.3925233644859816,1.6341463414634143,-0.6355140186915887,2.430894308943089,3,3,5,11,6,9
358,358,2022-11-16,2022020253,Florida Panthers,5,Washington Capitals,2,20222023,Final,43,43,77,66,49,61,-0.9647887323943662,9.913333333333334,0.5704225352112676,1.94,6,2,23,24,9,4
359,359,2022-11-16,2022020250,Columbus Blue Jackets,5,Philadelphia Flyers,4,20222023,Final,33,37,70,64,39,52,2.95945945945946,-2.484848484848485,1.662162162162162,0.4696969696969697,3,2,34,27,8,4
360,360,2022-11-16,2022020254,Nashville Predators,2,Minnesota Wild,1,20222023,Final,25,33,64,53,34,54,-3.3774834437086088,-13.18939393939394,0.7086092715231788,1.106060606060606,8,8,43,22,8,8
361,361,2022-11-16,2022020255,Anaheim Ducks,3,Detroit Red Wings,2,20222023,Final,30,33,71,64,49,46,-4.056910569105692,-1.2695035460992907,-0.7886178861788617,1.8865248226950355,4,5,17,19,4,4
362,362,2022-11-16,2022020256,Vegas Golden Knights,2,San Jose Sharks,5,20222023,Final,26,29,50,61,38,37,-1.0522388059701493,-0.9166666666666666,0.11940298507462686,1.4166666666666667,2,3,27,35,7,9
363,363,2022-11-17,2022020257,Ottawa Senators,4,Buffalo Sabres,1,20222023,Final,40,30,48,70,51,39,-1.2222222222222223,-2.357142857142857,1.0987654320987654,1.375,8,7,27,10,5,7
364,364,2022-11-17,2022020258,Chicago Blackhawks,2,St. Louis Blues,5,20222023,Final,27,35,60,46,37,42,-7.194174757281552,-8.504854368932039,-2.621359223300971,-3.4271844660194173,2,3,10,10,8,8
365,365,2022-11-17,2022020259,Edmonton Oilers,1,Los Angeles Kings,3,20222023,Final,23,32,68,40,32,39,10.311475409836065,10.475862068965515,-1.4918032786885247,-5.1931034482758625,5,3,39,27,6,6
366,366,2022-11-18,2022020260,Tampa Bay Lightning,4,Calgary Flames,1,20222023,Final,24,40,65,56,37,52,-3.4,-1.0903954802259888,-0.047058823529411764,-1.6327683615819208,4,3,34,46,26,18
367,367,2022-11-18,2022020261,Carolina Hurricanes,2,Colorado Avalanche,3,20222023,Final,48,15,38,76,68,23,-2.1111111111111107,-11.57843137254902,-0.7251461988304093,-1.7156862745098038,4,5,18,28,20,7
368,368,2022-11-18,2022020262,Florida Panthers,4,Dallas Stars,6,20222023,Final,44,29,55,70,54,39,-1.7402597402597402,2.4318181818181817,-0.487012987012987,5.2727272727272725,5,6,30,14,4,5
369,369,2022-11-18,2022020263,Columbus Blue Jackets,6,Montréal Canadiens,4,20222023,Final,29,42,69,60,42,54,6.7593984962406015,-12.369747899159664,1.0977443609022557,1.815126050420168,4,3,18,8,10,4
370,370,2022-11-18,2022020264,Toronto Maple Leafs,2,New Jersey Devils,3,20222023,Final,27,33,62,49,37,45,-9.31159420289855,11.453237410071942,-3.6666666666666665,2.028776978417266,2,5,23,30,12,8
371,371,2022-11-18,2022020265,Boston Bruins,4,Philadelphia Flyers,1,20222023,Final,32,23,55,58,49,35,1.2888888888888892,-5.080645161290323,5.562962962962963,2.193548387096774,4,4,22,26,6,2
372,372,2022-11-18,2022020266,Winnipeg Jets,3,Anaheim Ducks,2,20222023,Final,32,31,56,55,44,40,7.263999999999999,5.221153846153847,-1.104,-0.7211538461538461,4,4,17,9,6,6
373,373,2022-11-18,2022020267,Nashville Predators,5,New York Islanders,4,20222023,Final,31,33,59,67,45,51,-2.859154929577465,-12.52112676056338,-1.8028169014084507,-2.288732394366197,4,4,18,37,8,9
374,374,2022-11-18,2022020268,Minnesota Wild,4,Pittsburgh Penguins,6,20222023,Final,23,32,56,51,35,44,-14.18032786885246,-4.811023622047244,0.04918032786885246,3.6929133858267718,5,3,29,25,6,4
375,375,2022-11-18,2022020269,St. Louis Blues,5,Washington Capitals,4,20222023,Final,28,57,86,57,41,76,-1.7611940298507462,-8.277372262773723,2.0223880597014925,1.2627737226277371,4,4,14,17,9,5
376,376,2022-11-18,2022020270,Vegas Golden Knights,4,Arizona Coyotes,1,20222023,Final,39,26,48,68,51,37,-14.021428571428574,-0.7040000000000001,-5.178571428571429,-3.192,5,6,25,31,8,3
377,377,2022-11-18,2022020271,Seattle Kraken,3,New York Rangers,2,20222023,Final,32,30,51,67,53,42,-14.640287769784171,-15.148148148148149,-0.8776978417266187,-4.777777777777778,4,4,22,24,9,6
378,378,2022-11-18,2022020272,San Jose Sharks,4,Detroit Red Wings,7,20222023,Final,25,21,51,55,42,32,14.174603174603176,8.45,-6.325396825396825,-5.7,3,1,15,24,9,7
379,379,2022-11-19,2022020273,Vancouver Canucks,4,Los Angeles Kings,1,20222023,Final,25,38,69,45,34,52,-3.9391304347826086,12.891666666666667,-2.7217391304347824,-2.7583333333333333,2,3,30,14,3,1
380,380,2022-11-19,2022020274,Ottawa Senators,1,New Jersey Devils,5,20222023,Final,26,36,60,51,39,49,-2.9245283018867925,-8.392307692307693,0.7610062893081762,0.18461538461538463,4,2,37,23,4,5
381,381,2022-11-19,2022020275,Florida Panthers,4,Calgary Flames,5,20222023,Final,40,40,71,65,52,55,1.823943661971831,-4.22360248447205,-3.084507042253521,-0.7391304347826086,5,5,17,33,9,6
382,382,2022-11-20,2022020281,Winnipeg Jets,0,Pittsburgh Penguins,3,20222023,Final,32,32,54,58,49,47,1.1347517730496457,4.436507936507937,-5.134751773049645,1.0634920634920635,2,2,26,22,15,7
383,383,2022-11-20,2022020276,Toronto Maple Leafs,5,Buffalo Sabres,2,20222023,Final,24,34,54,51,32,43,-4.158620689655172,8.088,-1.4206896551724137,-2.28,6,3,32,28,11,7
384,384,2022-11-20,2022020277,Boston Bruins,6,Chicago Blackhawks,1,20222023,Final,43,18,33,73,63,23,2.484848484848485,0.9901960784313726,1.5075757575757576,-1.3137254901960784,3,3,16,23,10,11
385,385,2022-11-20,2022020278,Washington Capitals,0,Colorado Avalanche,4,20222023,Final,32,29,66,58,41,48,3.0144927536231885,5.038167938931298,2.2971014492753623,1.5801526717557253,3,2,23,22,16,9
386,386,2022-11-20,2022020279,Columbus Blue Jackets,1,Detroit Red Wings,6,20222023,Final,28,37,59,56,42,46,6.4682539682539675,-10.376146788990825,1.1984126984126984,-1.7155963302752293,4,3,22,11,2,8
387,387,2022-11-20,2022020280,Montréal Canadiens,5,Philadelphia Flyers,4,20222023,Final,34,31,71,68,51,53,0.8692810457516341,-9.770370370370369,-1.2483660130718954,1.4222222222222223,4,4,16,31,5,6
388,388,2022-11-20,2022020282,St. Louis Blues,6,Anaheim Ducks,2,20222023,Final,34,32,53,57,37,43,-2.9384615384615387,-6.717948717948718,0.7,1.7008547008547008,6,4,19,14,8,14
389,389,2022-11-20,2022020283,Minnesota Wild,2,Carolina Hurricanes,1,20222023,Final,21,21,52,53,34,39,6.7265625,9.443396226415095,-1.484375,-1.2452830188679245,3,2,23,21,3,3
390,390,2022-11-20,2022020284,Dallas Stars,5,New York Islanders,2,20222023,Final,35,29,52,64,47,38,-2.1791044776119404,-0.9611650485436892,0.7014925373134329,2.5145631067961167,5,3,16,17,4,5
391,391,2022-11-20,2022020285,Nashville Predators,2,Tampa Bay Lightning,3,20222023,Final,32,39,60,60,38,50,4.72,-0.6428571428571429,-0.16666666666666666,-0.2698412698412698,6,6,35,20,11,3
392,392,2022-11-20,2022020286,Seattle Kraken,3,Los Angeles Kings,2,20222023,Final,29,29,49,63,40,41,1.6917293233082706,-7.106194690265488,0.24812030075187969,-1.3628318584070795,1,3,24,28,12,10
393,393,2022-11-20,2022020287,Edmonton Oilers,4,Vegas Golden Knights,3,20222023,Final,23,34,56,51,35,43,11.666666666666664,-5.04,-1.24822695035461,0.048,4,3,31,20,11,10
394,394,2022-11-20,2022020288,San Jose Sharks,1,New York Rangers,2,20222023,Final,23,43,66,52,36,58,-1.8102189781021896,-9.159722222222221,-2.8613138686131387,0.006944444444444444,3,1,19,32,16,12
395,395,2022-11-20,2022020289,Columbus Blue Jackets,5,Florida Panthers,3,20222023,Final,23,50,71,63,34,67,-5.173333333333333,-15.3125,-0.5133333333333333,2.0625,3,2,33,16,5,2
396,396,2022-11-21,2022020290,Chicago Blackhawks,3,Pittsburgh Penguins,5,20222023,Final,32,25,49,60,44,34,-20.574803149606304,0.5163934426229508,-2.559055118110236,-0.6639344262295082,3,5,23,19,6,6
397,397,2022-11-22,2022020291,Tampa Bay Lightning,3,Boston Bruins,5,20222023,Final,35,29,39,58,48,33,14.113095238095234,23.05309734513275,-0.7023809523809523,-4.0,4,3,43,27,18,12
398,398,2022-11-22,2022020292,Philadelphia Flyers,2,Calgary Flames,5,20222023,Final,25,30,61,46,31,41,-3.6504065040650406,-1.864,-0.7154471544715447,-2.392,4,5,31,24,7,6
399,399,2022-11-22,2022020293,New Jersey Devils,5,Edmonton Oilers,2,20222023,Final,28,30,55,59,48,42,6.129310344827586,-11.89090909090909,1.456896551724138,2.0,4,3,20,18,2,1
400,400,2022-11-22,2022020294,Winnipeg Jets,4,Carolina Hurricanes,3,20222023,Final,23,27,64,54,34,55,9.9009009009009,0.01694915254237288,-0.7387387387387387,-0.9745762711864406,2,3,16,18,9,4
401,401,2022-11-22,2022020295,Toronto Maple Leafs,2,New York Islanders,3,20222023,Final,32,24,51,57,48,39,6.156028368794326,1.0324675324675323,1.8865248226950355,-3.0324675324675323,4,5,21,51,10,9
402,402,2022-11-22,2022020296,St. Louis Blues,3,Anaheim Ducks,1,20222023,Final,27,28,51,48,36,36,-16.596774193548384,-21.3960396039604,-0.5967741935483871,-2.6435643564356437,2,3,23,13,9,9
403,403,2022-11-22,2022020297,Nashville Predators,4,Arizona Coyotes,3,20222023,Final,52,34,57,77,68,44,5.20625,-1.7222222222222223,1.6125,-2.3333333333333335,4,9,24,34,10,7
404,404,2022-11-22,2022020298,Dallas Stars,2,Colorado Avalanche,3,20222023,Final,26,37,71,50,33,51,2.8571428571428568,11.92741935483871,2.2781954887218046,-2.25,8,2,17,16,10,3
405,405,2022-11-22,2022020299,San Jose Sharks,5,Ottawa Senators,1,20222023,Final,31,38,65,58,42,48,-14.8130081300813,-18.764705882352946,-5.691056910569106,-2.261437908496732,3,4,18,31,14,10
406,406,2022-11-22,2022020300,Vancouver Canucks,4,Vegas Golden Knights,5,20222023,Final,29,38,61,48,36,46,-9.3739837398374,4.3474576271186445,-2.7804878048780486,-3.3220338983050848,1,1,25,14,4,10
407,407,2022-11-23,2022020301,Montréal Canadiens,2,Buffalo Sabres,7,20222023,Final,31,38,56,59,38,46,-6.044117647058822,1.9296875,-0.49264705882352944,-0.1640625,7,9,20,15,6,10
408,408,2022-11-23,2022020302,Los Angeles Kings,3,New York Rangers,5,20222023,Final,38,25,46,62,43,32,-3.6,0.078125,2.837037037037037,-0.0625,1,2,27,41,7,2
409,409,2022-11-24,2022020309,Minnesota Wild,6,Winnipeg Jets,1,20222023,Final,39,29,50,65,47,38,-9.654676258992806,-9.182692307692307,0.6187050359712231,-2.4615384615384617,5,8,27,14,7,3
410,410,2022-11-24,2022020303,Carolina Hurricanes,0,Arizona Coyotes,4,20222023,Final,36,27,62,65,54,32,-22.537414965986393,-15.5,-1.0136054421768708,-2.1893939393939394,4,5,21,29,7,5
411,411,2022-11-24,2022020304,Florida Panthers,5,Boston Bruins,2,20222023,Final,31,39,58,60,42,47,17.72340425531915,19.53787878787879,1.6879432624113475,-0.11363636363636363,4,7,28,21,13,3
412,412,2022-11-24,2022020305,Pittsburgh Penguins,2,Calgary Flames,1,20222023,Final,43,37,71,68,55,50,9.886075949367088,7.949044585987261,0.8354430379746836,0.9936305732484076,3,3,39,41,11,10
413,413,2022-11-24,2022020306,Columbus Blue Jackets,1,Montréal Canadiens,3,20222023,Final,31,29,57,55,41,36,-4.341666666666667,4.027272727272727,1.6166666666666667,-0.045454545454545456,4,4,15,13,5,3
414,414,2022-11-24,2022020307,Buffalo Sabres,6,St. Louis Blues,2,20222023,Final,32,36,59,59,47,47,-7.267241379310344,-3.1404958677685952,1.6551724137931034,2.8677685950413223,4,4,15,26,9,4
415,415,2022-11-24,2022020308,New Jersey Devils,1,Toronto Maple Leafs,2,20222023,Final,35,20,51,62,51,30,0.7622950819672131,-6.443298969072165,0.48360655737704916,4.412371134020619,4,3,15,9,2,6
416,416,2022-11-24,2022020311,Detroit Red Wings,3,Nashville Predators,0,20222023,Final,29,26,50,62,39,41,7.883561643835616,5.163265306122449,0.7671232876712328,0.9795918367346939,3,2,29,18,9,3
417,417,2022-11-24,2022020310,New York Islanders,3,Edmonton Oilers,0,20222023,Final,31,49,69,50,36,60,-0.16546762589928055,1.2183098591549295,-1.7697841726618706,-1.619718309859155,5,2,20,17,6,3
418,418,2022-11-24,2022020312,Washington Capitals,3,Philadelphia Flyers,2,20222023,Final,32,23,56,64,48,36,11.4,16.3125,3.22,0.296875,4,3,30,35,11,4
419,419,2022-11-24,2022020313,Dallas Stars,6,Chicago Blackhawks,4,20222023,Final,39,31,71,64,51,41,-12.298611111111109,-10.884615384615383,-0.4583333333333333,0.8692307692307693,3,3,23,13,10,6
420,420,2022-11-24,2022020314,Anaheim Ducks,3,New York Rangers,2,20222023,Final,22,43,70,56,36,60,-9.530434782608696,-14.210526315789476,-0.7913043478260869,-1.2330827067669172,4,3,18,21,7,9
421,421,2022-11-24,2022020315,Vegas Golden Knights,4,Ottawa Senators,1,20222023,Final,36,40,71,70,46,59,12.312925170068027,10.586206896551724,0.29931972789115646,1.0804597701149425,2,4,19,49,10,15
422,422,2022-11-24,2022020316,Seattle Kraken,8,San Jose Sharks,5,20222023,Final,27,26,57,51,36,39,-7.258928571428571,-10.333333333333334,1.3928571428571428,-2.4615384615384617,3,4,17,19,9,3
423,423,2022-11-24,2022020317,Colorado Avalanche,3,Vancouver Canucks,4,20222023,Final,36,25,48,58,49,31,-11.834710743801653,-5.9913043478260875,0.7355371900826446,-2.4869565217391303,5,5,12,12,6,8
424,424,2022-11-25,2022020318,Boston Bruins,3,Carolina Hurricanes,2,20222023,Final,41,36,59,54,51,45,-5.861111111111112,-5.631205673758865,-3.4791666666666665,2.1773049645390072,5,6,25,27,7,11
425,425,2022-11-25,2022020321,Chicago Blackhawks,2,Montréal Canadiens,3,20222023,Final,35,26,55,58,46,40,0.4366197183098591,2.6607142857142856,-0.2746478873239437,3.4642857142857144,2,4,23,13,15,12
426,426,2022-11-25,2022020322,Minnesota Wild,3,Toronto Maple Leafs,4,20222023,Final,28,28,60,51,41,38,-22.35652173913044,-18.803571428571427,-1.4086956521739131,-2.3035714285714284,3,2,22,12,10,4
427,427,2022-11-25,2022020319,Washington Capitals,3,Calgary Flames,0,20222023,Final,25,32,59,56,39,42,5.866666666666666,14.573529411764708,-0.6533333333333333,-3.198529411764706,2,2,36,28,15,7
428,428,2022-11-25,2022020323,Anaheim Ducks,1,Ottawa Senators,5,20222023,Final,32,33,67,60,43,50,12.818897637795274,7.7659574468085095,-1.5669291338582678,1.3971631205673758,9,7,15,11,4,4
429,429,2022-11-25,2022020324,Philadelphia Flyers,1,Pittsburgh Penguins,4,20222023,Final,30,29,48,60,38,38,-6.068965517241379,0.7083333333333334,2.0965517241379312,0.275,6,5,42,28,9,3
430,430,2022-11-26,2022020329,Vegas Golden Knights,2,Seattle Kraken,4,20222023,Final,22,28,53,54,30,38,5.422222222222223,-0.5639097744360902,-1.3185185185185184,-2.218045112781955,2,1,28,29,11,17
431,431,2022-11-26,2022020325,Detroit Red Wings,4,Arizona Coyotes,3,20222023,Final,39,26,54,68,59,43,0.7890625,1.8695652173913044,-3.0625,-4.904347826086957,6,6,17,24,2,3
432,432,2022-11-26,2022020326,Columbus Blue Jackets,2,New York Islanders,3,20222023,Final,26,24,53,60,39,39,-1.126865671641791,2.816666666666667,0.9402985074626866,4.233333333333333,6,6,27,22,6,7
433,433,2022-11-26,2022020327,Buffalo Sabres,1,New Jersey Devils,3,20222023,Final,34,44,71,61,43,56,-0.41044776119402987,-5.037037037037037,0.9104477611940298,1.4296296296296296,1,1,23,15,10,7
434,434,2022-11-26,2022020328,Tampa Bay Lightning,5,St. Louis Blues,2,20222023,Final,27,27,45,60,44,35,1.2266666666666666,4.4296875,0.8,-1.8125,5,4,36,29,19,16
435,435,2022-11-26,2022020330,Dallas Stars,4,Winnipeg Jets,5,20222023,Final,41,28,51,71,57,36,-20.012903225806447,-8.756756756756756,-0.03225806451612903,-0.08108108108108109,3,6,24,23,6,7
436,436,2022-11-26,2022020331,San Jose Sharks,2,Los Angeles Kings,5,20222023,Final,31,29,63,63,47,40,6.5,-6.857142857142858,-0.7911392405063291,-0.3741496598639456,2,3,32,23,19,15
437,437,2022-11-26,2022020332,New York Rangers,3,Edmonton Oilers,4,20222023,Final,23,32,64,39,27,55,4.333333333333333,-9.258064516129034,5.5964912280701755,-2.524193548387097,3,3,21,17,9,4
438,438,2022-11-26,2022020333,Carolina Hurricanes,3,Calgary Flames,2,20222023,Final,33,20,48,63,53,35,-14.687022900763356,5.431818181818182,-3.9923664122137406,-2.053030303030303,4,4,21,31,10,8
439,439,2022-11-26,2022020334,Florida Panthers,4,St. Louis Blues,5,20222023,Final,37,37,48,59,45,41,0.06944444444444445,3.4347826086956523,1.3819444444444444,-4.747826086956522,6,4,17,21,24,6
440,440,2022-11-27,2022020335,Pittsburgh Penguins,1,Toronto Maple Leafs,4,20222023,Final,26,41,61,51,38,49,-3.830188679245283,-11.785185185185185,1.8238993710691824,-1.9851851851851852,3,2,57,23,9,11
441,441,2022-11-27,2022020336,New Jersey Devils,5,Washington Capitals,1,20222023,Final,29,38,59,60,34,55,-16.5,-9.172727272727274,3.7096774193548385,-3.690909090909091,5,4,11,11,12,6
442,442,2022-11-27,2022020337,New York Islanders,5,Philadelphia Flyers,2,20222023,Final,23,28,54,46,35,43,4.7368421052631575,0.4915254237288136,2.192982456140351,5.559322033898305,6,8,26,25,5,4
443,443,2022-11-27,2022020339,Colorado Avalanche,4,Dallas Stars,1,20222023,Final,36,42,58,53,40,48,-12.227272727272727,-17.21153846153846,-2.25,-1.8012820512820513,6,7,36,33,5,2
444,444,2022-11-27,2022020340,Vegas Golden Knights,1,Vancouver Canucks,5,20222023,Final,27,36,65,60,43,49,-6.487179487179486,-2.0863309352517985,0.4423076923076923,-2.2014388489208634,7,6,41,32,8,10
445,445,2022-11-27,2022020341,Minnesota Wild,4,Arizona Coyotes,3,20222023,Final,29,23,49,47,38,32,-14.096491228070176,-19.71559633027523,1.131578947368421,2.522935779816514,4,5,22,14,7,8
446,446,2022-11-28,2022020342,Chicago Blackhawks,2,Winnipeg Jets,7,20222023,Final,25,44,57,55,39,48,2.3622047244094486,1.9824561403508767,1.2834645669291338,-1.0789473684210527,6,4,25,17,6,3
447,447,2022-11-28,2022020343,Anaheim Ducks,4,Seattle Kraken,5,20222023,Final,29,25,48,55,46,34,13.063492063492065,-7.2894736842105265,-0.12698412698412698,-0.3508771929824561,2,4,18,21,7,8
448,448,2022-11-28,2022020344,San Jose Sharks,3,Vancouver Canucks,4,20222023,Final,35,20,54,74,47,39,11.68,5.303999999999999,0.3466666666666667,-0.488,2,1,26,28,10,8
449,449,2022-11-28,2022020345,Los Angeles Kings,2,Ottawa Senators,3,20222023,Final,27,39,68,64,42,51,-3.943661971830986,7.845637583892617,-1.1408450704225352,0.5302013422818792,2,2,32,37,3,5
450,450,2022-11-29,2022020346,New York Rangers,3,New Jersey Devils,5,20222023,Final,38,38,66,66,55,51,-27.54135338345864,-2.1615384615384614,-0.18796992481203006,-1.3692307692307693,3,5,24,12,9,11
451,451,2022-11-29,2022020347,Buffalo Sabres,5,Tampa Bay Lightning,6,20222023,Final,37,25,57,58,49,47,3.4038461538461537,-2.1386861313868613,0.9230769230769231,-1.0,5,2,8,25,6,9
452,452,2022-11-29,2022020348,Detroit Red Wings,2,Toronto Maple Leafs,4,20222023,Final,44,25,51,55,50,28,-9.517857142857142,-23.953703703703702,-1.3839285714285714,-2.5,2,3,25,18,2,1
453,453,2022-11-29,2022020349,Columbus Blue Jackets,2,Vegas Golden Knights,3,20222023,Final,33,39,74,62,48,59,8.0,-0.1176470588235294,-0.03333333333333333,-0.5661764705882353,4,2,14,16,5,6
454,454,2022-11-29,2022020350,St. Louis Blues,1,Dallas Stars,4,20222023,Final,24,24,44,57,36,36,-12.042735042735044,-4.719298245614035,-1.8888888888888888,-4.271929824561403,2,2,22,15,13,14
455,455,2022-11-29,2022020351,Edmonton Oilers,4,Florida Panthers,3,20222023,Final,40,28,57,62,53,41,18.33098591549296,-2.124087591240876,-1.6408450704225352,1.1313868613138687,4,5,17,26,9,11
456,456,2022-11-30,2022020352,Pittsburgh Penguins,2,Carolina Hurricanes,3,20222023,Final,32,39,66,50,37,51,-1.8456375838926171,-6.430463576158942,2.3959731543624163,3.152317880794702,2,2,49,23,11,15
457,457,2022-11-30,2022020354,Montréal Canadiens,0,San Jose Sharks,4,20222023,Final,28,24,60,48,39,32,-3.963963963963964,-11.008130081300811,4.2342342342342345,1.910569105691057,5,6,11,14,8,4
458,458,2022-11-30,2022020355,Boston Bruins,3,Tampa Bay Lightning,1,20222023,Final,26,28,48,51,34,35,0.5537190082644629,5.073394495412844,1.4297520661157024,1.926605504587156,2,1,26,15,10,6
459,459,2022-11-30,2022020353,Philadelphia Flyers,3,New York Islanders,1,20222023,Final,33,24,50,61,42,34,-12.798611111111109,-8.413533834586469,-2.3055555555555554,-1.9473684210526316,7,5,38,30,4,10
460,460,2022-11-30,2022020356,Nashville Predators,2,Anaheim Ducks,1,20222023,Final,41,35,60,71,54,40,-6.534722222222222,-6.17948717948718,1.5069444444444444,-1.017094017094017,0,2,21,15,11,10
461,461,2022-11-30,2022020357,Winnipeg Jets,5,Colorado Avalanche,0,20222023,Final,23,40,55,47,34,46,5.767241379310344,1.4903846153846154,-3.1120689655172415,-4.6826923076923075,4,3,18,19,11,7
462,462,2022-11-30,2022020358,Calgary Flames,6,Florida Panthers,2,20222023,Final,23,33,55,51,40,42,-1.3384615384615384,7.314814814814816,-0.6384615384615384,0.2222222222222222,6,6,13,13,9,4
463,463,2022-11-30,2022020359,Vancouver Canucks,1,Washington Capitals,5,20222023,Final,32,28,50,54,43,38,-0.17142857142857146,5.0,-0.6761904761904762,-0.5360824742268041,1,3,18,13,2,7
464,464,2022-11-30,2022020360,Los Angeles Kings,8,Seattle Kraken,9,20222023,Final,35,30,55,59,50,44,10.0718954248366,-0.6885245901639344,1.8888888888888888,0.4180327868852459,4,4,43,32,2,4
465,465,2022-12-01,2022020361,Detroit Red Wings,4,Buffalo Sabres,5,20222023,Final,46,37,61,76,64,51,-12.50909090909091,1.6454545454545455,-1.2545454545454546,-2.0454545454545454,3,8,25,10,3,3
466,466,2022-12-01,2022020362,Ottawa Senators,1,New York Rangers,3,20222023,Final,35,36,72,64,48,53,10.716129032258065,-4.5,-1.3806451612903226,-0.19402985074626866,3,4,31,30,5,3
467,467,2022-12-01,2022020363,Toronto Maple Leafs,3,San Jose Sharks,1,20222023,Final,32,24,60,55,38,36,-4.2615384615384615,11.315068493150685,2.376923076923077,2.4452054794520546,0,3,18,49,15,6
468,468,2022-12-01,2022020364,Chicago Blackhawks,4,Edmonton Oilers,5,20222023,Final,25,41,65,45,31,49,-2.9153846153846152,4.453781512605042,2.169230769230769,0.20168067226890757,4,5,21,14,8,4
469,469,2022-12-02,2022020365,Buffalo Sabres,4,Colorado Avalanche,6,20222023,Final,28,34,62,48,42,43,7.703703703703702,0.578125,3.212962962962963,4.46875,7,8,13,10,4,5
470,470,2022-12-02,2022020366,New Jersey Devils,3,Nashville Predators,4,20222023,Final,28,24,48,55,38,35,0.008547008547008548,-1.9391304347826088,2.324786324786325,2.8956521739130436,1,5,11,25,5,5
471,471,2022-12-02,2022020367,Philadelphia Flyers,1,Tampa Bay Lightning,4,20222023,Final,22,27,58,47,31,47,-13.12621359223301,-17.66386554621849,1.7184466019417475,1.9747899159663866,3,3,29,18,2,7
472,472,2022-12-02,2022020368,Pittsburgh Penguins,4,Vegas Golden Knights,3,20222023,Final,47,37,83,66,56,54,-0.7594936708860759,-8.662337662337661,0.6012658227848101,1.603896103896104,5,6,41,30,12,5
473,473,2022-12-02,2022020369,St. Louis Blues,4,Carolina Hurricanes,6,20222023,Final,26,36,51,40,32,47,10.057142857142855,3.962962962962963,-2.9238095238095236,-1.4351851851851851,1,3,27,12,9,8
474,474,2022-12-02,2022020370,Minnesota Wild,5,Edmonton Oilers,3,20222023,Final,30,21,45,57,41,31,4.849557522123893,7.792792792792794,-3.7787610619469025,-0.23423423423423423,3,3,17,19,2,6
475,475,2022-12-02,2022020371,Dallas Stars,5,Anaheim Ducks,0,20222023,Final,41,31,61,68,53,39,-7.309352517985611,7.817460317460317,0.04316546762589928,-0.4365079365079365,5,6,15,25,12,9
476,476,2022-12-02,2022020372,Calgary Flames,1,Montréal Canadiens,2,20222023,Final,46,19,54,66,60,31,-9.535211267605632,-11.89516129032258,-1.4507042253521127,2.2016129032258065,3,4,17,9,12,9
477,477,2022-12-02,2022020373,Vancouver Canucks,1,Florida Panthers,5,20222023,Final,33,32,57,56,45,45,-16.977777777777778,9.300884955752213,-1.3777777777777778,0.9823008849557522,3,4,23,10,3,7
478,478,2022-12-02,2022020374,Seattle Kraken,3,Washington Capitals,2,20222023,Final,25,23,60,51,42,35,-0.10655737704918032,-6.1937984496124034,-3.557377049180328,-1.0465116279069768,5,3,26,21,11,7
479,479,2022-12-02,2022020375,Los Angeles Kings,5,Arizona Coyotes,3,20222023,Final,32,21,47,50,40,32,5.149122807017544,7.8373983739837385,-0.39473684210526316,0.43089430894308944,3,5,26,32,1,2
480,480,2022-12-03,2022020376,New York Rangers,2,Ottawa Senators,3,20222023,Final,27,37,68,51,41,49,8.871428571428572,12.052980132450333,-1.2785714285714285,0.37748344370860926,5,4,23,26,9,7
481,481,2022-12-03,2022020377,New York Islanders,1,Nashville Predators,4,20222023,Final,49,23,50,70,60,33,6.1409395973154375,6.1692307692307695,1.2483221476510067,-0.4846153846153846,4,5,28,28,10,5
482,482,2022-12-03,2022020378,Winnipeg Jets,1,Columbus Blue Jackets,4,20222023,Final,38,26,68,79,60,41,-3.333333333333333,-11.884353741496598,-1.801418439716312,-2.312925170068027,3,5,12,19,3,6
483,483,2022-12-03,2022020379,Minnesota Wild,5,Anaheim Ducks,4,20222023,Final,52,36,64,75,66,46,-14.5,3.194029850746269,1.8291139240506329,2.111940298507463,4,4,21,19,7,7
484,484,2022-12-04,2022020381,Edmonton Oilers,5,Montréal Canadiens,3,20222023,Final,22,33,60,45,32,48,-2.6854838709677415,-4.860927152317881,-1.185483870967742,-2.2847682119205297,3,6,31,32,10,11
